time,country,case,cure,death,longitude,latitude
2020-03-21,Uganda,1,0,0,32.36907971,1.27469299
2020-03-21,Ukraine,18,1,0,31.38326469,48.99656673
2020-03-21,United Arab Emirates,13,7,0,54.3001671,23.90528188
2020-03-21,United Kingdom,1035,0,56,-2.86563164,54.12387156
2020-03-21,Uruguay,16,0,0,-56.01807053,-32.79951534
2020-03-21,Uzbekistan,10,0,0,63.14001528,41.75554225
2020-03-21,Vietnam,3,1,0,106.299147,16.6460167
2020-03-21,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-21,Zambia,0,0,0,27.77475946,-13.45824152
2020-03-21,Zimbabwe,2,0,0,29.8514412,-19.00420419
2020-03-22,Afghanistan,16,0,1,66.00473366,33.83523073
2020-03-22,Albania,13,0,0,20.04983396,41.14244989
2020-03-22,Algeria,62,0,2,2.61732301,28.15893849
2020-03-22,Andorra,25,0,1,1.56054378,42.54229102
2020-03-22,Angola,0,0,0,17.53736768,-12.29336054
2020-03-22,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-22,Antigua and Barbuda,0,0,0,-61.79469343,17.2774996
2020-03-22,Argentina,67,0,0,-65.17980692,-35.3813488
2020-03-22,Armenia,34,1,0,44.92993276,40.28952569
2020-03-22,Aruba,3,0,0,-69.98267711,12.52088038
2020-03-22,Australia,243,62,0,134.4910001,-25.73288704
2020-03-22,Austria,430,0,8,14.1264761,47.58549439
2020-03-22,Azerbaijan,12,0,0,47.54599879,40.28827235
2020-03-22,Bahrain,27,24,1,50.54196932,26.04205135
2020-03-22,Bangladesh,2,0,0,90.23812743,23.86731158
2020-03-22,Barbados,8,0,0,-59.559797,13.18145428
2020-03-22,Belarus,0,0,0,28.03209307,53.53131377
2020-03-22,Belgium,586,0,8,4.64065114,50.63981576
2020-03-22,Belize,0,0,0,-88.71010486,17.20027509
2020-03-22,Benin,0,0,0,2.32785254,9.6417597
2020-03-22,Bermuda,0,0,0,-64.7545589,32.31367802
2020-03-22,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-22,Bolivia,5,0,0,-64.68538645,-16.70814787
2020-03-22,Bosnia and Herzegovina,33,0,0,17.76876733,44.17450125
2020-03-22,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-22,Brazil,525,0,10,-53.09783113,-10.78777702
2020-03-22,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-22,Brunei,5,0,0,114.7220304,4.51968958
2020-03-22,Bulgaria,24,0,0,25.21552909,42.76890318
2020-03-22,Burkina Faso,11,0,2,-1.75456601,12.26953846
2020-03-22,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-22,Cambodia,31,0,0,104.9069433,12.72004786
2020-03-22,Cameroon,13,0,0,12.73964156,5.69109849
2020-03-22,Canada,187,0,1,-98.30777028,61.36206324
2020-03-22,Cape Verde,0,0,0,-23.9598882,15.95523324
2020-03-22,Cayman Islands,0,0,0,-80.91213321,19.42896497
2020-03-22,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-22,Chad,0,0,0,18.64492513,15.33333758
2020-03-22,Chile,95,2,1,-71.38256213,-37.73070989
2020-03-22,China,39,263,9,103.8190735,36.56176546
2020-03-22,Colombia,35,2,2,-73.08114582,3.91383431
2020-03-22,Costa Rica,17,0,0,-84.19208768,9.97634464
2020-03-22,Croatia,48,0,0,16.40412899,45.08047631
2020-03-22,Cuba,14,0,0,-79.01605384,21.62289528
2020-03-22,Cyprus,11,3,1,33.0060022,34.91667211
2020-03-22,Denmark,69,0,0,10.02800992,55.98125296
2020-03-22,Djibouti,0,0,0,42.5606754,11.74871806
2020-03-22,Dominica,1,0,0,-61.357726,15.4394702
2020-03-22,Dominican Republic,90,0,1,-70.50568896,18.89433082
2020-03-22,Ecuador,283,0,7,-78.75201922,-1.42381612
2020-03-22,El Salvador,0,0,0,-88.87164469,13.73943744
2020-03-22,Equatorial Guinea,0,0,0,10.34137924,1.70555135
2020-03-22,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-22,Estonia,20,1,0,25.54248537,58.67192972
2020-03-22,Ethiopia,2,0,0,39.60080098,8.62278679
2020-03-22,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-22,Fiji,1,0,0,165.4519543,-17.42858032
2020-03-22,Finland,103,0,0,26.2746656,64.49884603
2020-03-22,France,1736,2188,112,-2.76172945,42.17344011
2020-03-22,French Polynesia,0,0,0,-144.9049439,-14.72227409
2020-03-22,Gabon,1,0,0,11.7886287,-0.58660025
2020-03-22,Georgia,5,0,0,43.50780252,42.16855755
2020-03-22,Germany,2660,33,10,10.38578051,51.10698181
2020-03-22,Ghana,4,0,0,-1.21676566,7.95345644
2020-03-22,Greece,94,0,2,22.95555794,39.07469623
2020-03-22,Greenland,2,0,0,-41.34191127,74.71051289
2020-03-22,Grenada,1,0,0,-61.68220189,12.11725044
2020-03-22,Guatemala,2,0,0,-90.36482009,15.69403664
2020-03-22,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-22,Guinea,0,0,0,-10.94066612,10.43621593
2020-03-22,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-22,Haiti,0,0,0,-72.68527509,18.93502563
2020-03-22,Honduras,2,0,0,-86.6151661,14.82688165
2020-03-22,Hungary,28,9,2,19.39559116,47.16277506
2020-03-22,Iceland,95,0,0,-18.57396167,64.99575386
2020-03-22,India,66,1,2,79.6119761,22.88578212
2020-03-22,Indonesia,64,14,10,117.2401137,-2.21505456
2020-03-22,Iraq,19,6,3,43.74353149,33.03970582
2020-03-22,Ireland,121,0,1,-8.13793569,53.1754487
2020-03-22,Isle of Man,4,0,0,-4.53873952,54.22418911
2020-03-22,Israel,188,1,0,35.00444693,31.46110101
2020-03-22,Italy,5560,952,651,12.07001339,42.79662641
2020-03-22,Jamaica,0,0,0,-77.31482593,18.15694878
2020-03-22,Japan,79,3,1,138.0308956,37.59230135
2020-03-22,Jordan,27,0,0,36.77136104,31.24579091
2020-03-22,Kazakhstan,6,0,0,67.29149357,48.15688067
2020-03-22,Kenya,8,0,0,37.79593973,0.59988022
2020-03-22,Kuwait,12,0,0,47.58700459,29.33431262
2020-03-22,Latvia,15,0,0,24.91235983,56.85085163
2020-03-22,Lebanon,61,4,0,35.88016072,33.92306631
2020-03-22,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-22,Libya,0,0,0,18.00866169,27.03094495
2020-03-22,Liechtenstein,0,0,0,9.53574312,47.13665835
2020-03-22,Lithuania,48,0,0,23.88719355,55.32610984
2020-03-22,Luxembourg,128,6,0,6.07182201,49.76725361
2020-03-22,Madagascar,0,0,0,46.70473674,-19.37189587
2020-03-22,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-22,Malaysia,123,25,6,109.6976228,3.78986846
2020-03-22,Maldives,0,0,0,73.45713004,3.7287092
2020-03-22,Mali,0,0,0,-3.54269065,17.34581581
2020-03-22,Malta,17,0,0,14.40523316,35.92149632
2020-03-22,Mauritania,0,0,0,-10.34779815,20.25736706
2020-03-22,Mauritius,4,0,0,57.57120551,-20.27768704
2020-03-22,Mexico,48,0,0,-102.5234517,23.94753724
2020-03-22,Moldova,14,0,0,28.45673372,47.19498804
2020-03-22,Monaco,12,1,0,7.40627677,43.75274627
2020-03-22,Mongolia,0,0,0,103.0529977,46.82681544
2020-03-22,Montenegro,7,0,0,19.23883939,42.78890259
2020-03-22,Montserrat,0,0,0,-62.18518546,16.73941406
2020-03-22,Morocco,19,0,1,-8.45615795,29.83762955
2020-03-22,Mozambique,1,0,0,35.53367543,-17.27381643
2020-03-22,Myanmar,0,0,0,96.48843321,21.18566599
2020-03-22,Namibia,0,0,0,17.20963567,-22.13032568
2020-03-22,Nepal,0,0,0,83.9158264,28.24891365
2020-03-22,Netherlands,573,0,43,5.28144793,52.1007899
2020-03-22,New Caledonia,0,0,0,165.6849237,-21.29991806
2020-03-22,New Zealand,14,0,0,171.4849235,-41.81113557
2020-03-22,Nicaragua,0,0,0,-85.0305297,12.84709429
2020-03-22,Niger,1,0,0,9.38545882,17.41912493
2020-03-22,Nigeria,8,1,0,8.08943895,9.59411452
2020-03-22,Norway,145,0,0,15.34834656,68.75015572
2020-03-22,Oman,3,5,0,56.09166155,20.60515333
2020-03-22,Pakistan,46,0,1,69.33957937,29.9497515
2020-03-22,Panama,45,0,2,-80.11915156,8.51750797
2020-03-22,Papua New Guinea,0,0,0,145.2074475,-6.46416646
2020-03-22,Paraguay,4,0,0,-58.40013703,-23.22823913
2020-03-22,Peru,45,0,0,-74.38242685,-9.15280381
2020-03-22,Philippines,73,2,6,122.8839325,11.77536778
2020-03-22,Poland,98,0,2,19.39012835,52.12759564
2020-03-22,Portugal,320,0,2,-8.50104361,39.59550671
2020-03-22,Qatar,13,6,0,51.18479632,25.30601188
2020-03-22,Romania,66,12,3,24.97293039,45.85243127
2020-03-22,Rwanda,2,0,0,29.91988515,-1.99033832
2020-03-22,San Marino,16,0,0,12.45922334,43.94186747
2020-03-22,Saudi Arabia,119,0,0,44.53686271,24.12245841
2020-03-22,Senegal,20,0,0,-14.4734924,14.36624173
2020-03-22,Serbia,51,0,1,20.78958334,44.2215032
2020-03-22,Seychelles,0,0,0,55.47603279,-4.66099094
2020-03-22,Sierra Leone,0,0,0,-11.79271247,8.56329593
2020-03-22,Singapore,23,4,0,103.8172559,1.35876087
2020-03-22,Slovenia,31,0,1,14.80444238,46.11554772
2020-03-22,Somalia,0,0,0,45.70714487,4.75062876
2020-03-22,South Africa,34,0,0,25.08390093,-29.00034095
2020-03-22,South Sudan,0,0,0,30.24790002,7.30877945
2020-03-22,Spain,3394,450,397,-3.64755047,40.24448698
2020-03-22,Sri Lanka,5,0,0,80.70108238,7.61266509
2020-03-22,Sudan,0,0,0,29.94046812,15.99035669
2020-03-22,Suriname,1,0,0,-55.9123457,4.13055413
2020-03-22,Sweden,168,0,1,16.74558049,62.77966519
2020-03-22,Switzerland,670,116,23,8.20867471,46.79785878
2020-03-22,Tanzania,6,0,0,34.81309981,-6.27565408
2020-03-22,Thailand,188,2,0,101.0028813,15.11815794
2020-03-22,Timor-Leste,0,0,0,125.8443898,-8.82889162
2020-03-22,Togo,0,0,0,0.96232845,8.52531356
2020-03-22,Trinidad and Tobago,1,0,0,-61.26567923,10.45733408
2020-03-22,Tunisia,15,1,2,9.55288359,34.11956246
2020-03-22,Turkey,289,0,9,35.16895346,39.0616029
2020-03-22,Turks and Caicos Islands,0,0,0,-71.97387881,21.83047572
2020-03-22,Uganda,0,0,0,32.36907971,1.27469299
2020-03-22,Ukraine,26,0,0,31.38326469,48.99656673
2020-03-22,United Arab Emirates,0,0,0,54.3001671,23.90528188
2020-03-22,United Kingdom,665,0,48,-2.86563164,54.12387156
2020-03-22,Uruguay,25,0,0,-56.01807053,-32.79951534
2020-03-22,Uzbekistan,0,0,0,63.14001528,41.75554225
2020-03-22,Vietnam,19,0,0,106.299147,16.6460167
2020-03-22,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-22,Zambia,1,0,0,27.77475946,-13.45824152
2020-03-22,Zimbabwe,0,0,0,29.8514412,-19.00420419
2020-03-23,Afghanistan,0,0,0,66.00473366,33.83523073
2020-03-23,Albania,15,0,2,20.04983396,41.14244989
2020-03-23,Algeria,29,0,0,2.61732301,28.15893849
2020-03-23,Andorra,20,0,0,1.56054378,42.54229102
2020-03-23,Angola,1,0,0,17.53736768,-12.29336054
2020-03-23,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-23,Antigua and Barbuda,2,0,0,-61.79469343,17.2774996
2020-03-23,Argentina,76,48,0,-65.17980692,-35.3813488
2020-03-23,Armenia,41,0,0,44.92993276,40.28952569
2020-03-23,Aruba,1,1,0,-69.98267711,12.52088038
2020-03-23,Australia,573,30,0,134.4910001,-25.73288704
2020-03-23,Austria,1230,0,5,14.1264761,47.58549439
2020-03-23,Azerbaijan,7,0,0,47.54599879,40.28827235
2020-03-23,Bahrain,45,15,0,50.54196932,26.04205135
2020-03-23,Bangladesh,6,2,1,90.23812743,23.86731158
2020-03-23,Barbados,3,0,0,-59.559797,13.18145428
2020-03-23,Belarus,5,7,0,28.03209307,53.53131377
2020-03-23,Belgium,342,138,13,4.64065114,50.63981576
2020-03-23,Belize,1,0,0,-88.71010486,17.20027509
2020-03-23,Benin,3,0,0,2.32785254,9.6417597
2020-03-23,Bermuda,4,0,0,-64.7545589,32.31367802
2020-03-23,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-23,Bolivia,3,0,0,-64.68538645,-16.70814787
2020-03-23,Bosnia and Herzegovina,10,0,0,17.76876733,44.17450125
2020-03-23,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-23,Brazil,378,0,9,-53.09783113,-10.78777702
2020-03-23,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-23,Brunei,3,0,0,114.7220304,4.51968958
2020-03-23,Bulgaria,14,0,0,25.21552909,42.76890318
2020-03-23,Burkina Faso,24,0,0,-1.75456601,12.26953846
2020-03-23,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-23,Cambodia,3,1,0,104.9069433,12.72004786
2020-03-23,Cameroon,16,2,0,12.73964156,5.69109849
2020-03-23,Canada,626,102,4,-98.30777028,61.36206324
2020-03-23,Cape Verde,0,0,0,-23.9598882,15.95523324
2020-03-23,Cayman Islands,2,0,0,-80.91213321,19.42896497
2020-03-23,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-23,Chad,0,0,0,18.64492513,15.33333758
2020-03-23,Chile,114,3,1,-71.38256213,-37.73070989
2020-03-23,China,78,456,7,103.8190735,36.56176546
2020-03-23,Colombia,46,0,1,-73.08114582,3.91383431
2020-03-23,Costa Rica,24,0,0,-84.19208768,9.97634464
2020-03-23,Croatia,61,0,0,16.40412899,45.08047631
2020-03-23,Cuba,5,0,0,-79.01605384,21.62289528
2020-03-23,Cyprus,21,0,0,33.0060022,34.91667211
2020-03-23,Denmark,55,0,11,10.02800992,55.98125296
2020-03-23,Djibouti,2,0,0,42.5606754,11.74871806
2020-03-23,Dominica,1,0,0,-61.357726,15.4394702
2020-03-23,Dominican Republic,43,3,0,-70.50568896,18.89433082
2020-03-23,Ecuador,192,0,4,-78.75201922,-1.42381612
2020-03-23,El Salvador,0,0,0,-88.87164469,13.73943744
2020-03-23,Equatorial Guinea,3,0,0,10.34137924,1.70555135
2020-03-23,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-23,Estonia,26,2,0,25.54248537,58.67192972
2020-03-23,Ethiopia,0,0,0,39.60080098,8.62278679
2020-03-23,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-23,Fiji,1,0,0,165.4519543,-17.42858032
2020-03-23,Finland,74,0,0,26.2746656,64.49884603
2020-03-23,France,3838,0,186,-2.76172945,42.17344011
2020-03-23,French Polynesia,3,0,0,-144.9049439,-14.72227409
2020-03-23,Gabon,0,0,0,11.7886287,-0.58660025
2020-03-23,Georgia,7,7,0,43.50780252,42.16855755
2020-03-23,Germany,4183,187,29,10.38578051,51.10698181
2020-03-23,Ghana,4,0,1,-1.21676566,7.95345644
2020-03-23,Greece,71,10,2,22.95555794,39.07469623
2020-03-23,Greenland,0,0,0,-41.34191127,74.71051289
2020-03-23,Grenada,0,0,0,-61.68220189,12.11725044
2020-03-23,Guatemala,1,0,0,-90.36482009,15.69403664
2020-03-23,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-23,Guinea,2,0,0,-10.94066612,10.43621593
2020-03-23,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-23,Haiti,4,0,0,-72.68527509,18.93502563
2020-03-23,Honduras,4,0,0,-86.6151661,14.82688165
2020-03-23,Hungary,36,0,1,19.39559116,47.16277506
2020-03-23,Iceland,20,46,0,-18.57396167,64.99575386
2020-03-23,India,103,10,3,79.6119761,22.88578212
2020-03-23,Indonesia,65,1,1,117.2401137,-2.21505456
2020-03-23,Iraq,33,5,3,43.74353149,33.03970582
2020-03-23,Ireland,219,0,2,-8.13793569,53.1754487
2020-03-23,Isle of Man,8,0,0,-4.53873952,54.22418911
2020-03-23,Israel,371,4,0,35.00444693,31.46110101
2020-03-23,Italy,4789,408,601,12.07001339,42.79662641
2020-03-23,Jamaica,3,0,0,-77.31482593,18.15694878
2020-03-23,Japan,42,0,6,138.0308956,37.59230135
2020-03-23,Jordan,15,0,0,36.77136104,31.24579091
2020-03-23,Kazakhstan,3,0,0,67.29149357,48.15688067
2020-03-23,Kenya,1,0,0,37.79593973,0.59988022
2020-03-23,Kuwait,1,3,0,47.58700459,29.33431262
2020-03-23,Latvia,41,0,0,24.91235983,56.85085163
2020-03-23,Lebanon,19,0,0,35.88016072,33.92306631
2020-03-23,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-23,Libya,0,0,0,18.00866169,27.03094495
2020-03-23,Liechtenstein,14,0,0,9.53574312,47.13665835
2020-03-23,Lithuania,48,0,0,23.88719355,55.32610984
2020-03-23,Luxembourg,77,0,0,6.07182201,49.76725361
2020-03-23,Madagascar,9,0,0,46.70473674,-19.37189587
2020-03-23,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-23,Malaysia,212,20,4,109.6976228,3.78986846
2020-03-23,Maldives,0,5,0,73.45713004,3.7287092
2020-03-23,Mali,0,0,0,-3.54269065,17.34581581
2020-03-23,Malta,17,0,0,14.40523316,35.92149632
2020-03-23,Mauritania,0,0,0,-10.34779815,20.25736706
2020-03-23,Mauritius,18,0,1,57.57120551,-20.27768704
2020-03-23,Mexico,65,0,1,-102.5234517,23.94753724
2020-03-23,Moldova,15,1,0,28.45673372,47.19498804
2020-03-23,Monaco,0,0,0,7.40627677,43.75274627
2020-03-23,Mongolia,0,0,0,103.0529977,46.82681544
2020-03-23,Montenegro,6,0,1,19.23883939,42.78890259
2020-03-23,Montserrat,0,0,0,-62.18518546,16.73941406
2020-03-23,Morocco,28,2,0,-8.45615795,29.83762955
2020-03-23,Mozambique,0,0,0,35.53367543,-17.27381643
2020-03-23,Myanmar,2,0,0,96.48843321,21.18566599
2020-03-23,Namibia,1,0,0,17.20963567,-22.13032568
2020-03-23,Nepal,1,0,0,83.9158264,28.24891365
2020-03-23,Netherlands,545,0,34,5.28144793,52.1007899
2020-03-23,New Caledonia,4,0,0,165.6849237,-21.29991806
2020-03-23,New Zealand,36,0,0,171.4849235,-41.81113557
2020-03-23,Nicaragua,0,0,0,-85.0305297,12.84709429
2020-03-23,Niger,1,0,0,9.38545882,17.41912493
2020-03-23,Nigeria,10,0,1,8.08943895,9.59411452
2020-03-23,Norway,358,5,3,15.34834656,68.75015572
2020-03-23,Oman,11,0,0,56.09166155,20.60515333
2020-03-23,Pakistan,99,0,2,69.33957937,29.9497515
2020-03-23,Panama,100,1,3,-80.11915156,8.51750797
2020-03-23,Papua New Guinea,0,0,0,145.2074475,-6.46416646
2020-03-23,Paraguay,0,0,0,-58.40013703,-23.22823913
2020-03-23,Peru,32,0,0,-74.38242685,-9.15280381
2020-03-23,Philippines,82,3,8,122.8839325,11.77536778
2020-03-23,Poland,115,0,1,19.39012835,52.12759564
2020-03-23,Portugal,460,9,9,-8.50104361,39.59550671
2020-03-23,Qatar,7,0,0,51.18479632,25.30601188
2020-03-23,Romania,143,9,4,24.97293039,45.85243127
2020-03-23,Rwanda,17,0,0,29.91988515,-1.99033832
2020-03-23,San Marino,27,0,0,12.45922334,43.94186747
2020-03-23,Saudi Arabia,51,3,0,44.53686271,24.12245841
2020-03-23,Senegal,12,3,0,-14.4734924,14.36624173
2020-03-23,Serbia,27,2,1,20.78958334,44.2215032
2020-03-23,Seychelles,0,0,0,55.47603279,-4.66099094
2020-03-23,Sierra Leone,0,0,0,-11.79271247,8.56329593
2020-03-23,Singapore,54,8,0,103.8172559,1.35876087
2020-03-23,Slovenia,28,0,1,14.80444238,46.11554772
2020-03-23,Somalia,0,0,0,45.70714487,4.75062876
2020-03-23,South Africa,128,4,0,25.08390093,-29.00034095
2020-03-23,South Sudan,0,0,0,30.24790002,7.30877945
2020-03-23,Spain,6368,780,539,-3.64755047,40.24448698
2020-03-23,Sri Lanka,15,0,0,80.70108238,7.61266509
2020-03-23,Sudan,0,0,0,29.94046812,15.99035669
2020-03-23,Suriname,0,0,0,-55.9123457,4.13055413
2020-03-23,Sweden,115,0,4,16.74558049,62.77966519
2020-03-23,Switzerland,1550,0,22,8.20867471,46.79785878
2020-03-23,Tanzania,0,0,0,34.81309981,-6.27565408
2020-03-23,Thailand,122,8,0,101.0028813,15.11815794
2020-03-23,Timor-Leste,0,0,0,125.8443898,-8.82889162
2020-03-23,Togo,2,0,0,0.96232845,8.52531356
2020-03-23,Trinidad and Tobago,1,0,0,-61.26567923,10.45733408
2020-03-23,Tunisia,14,0,0,9.55288359,34.11956246
2020-03-23,Turkey,293,0,7,35.16895346,39.0616029
2020-03-23,Turks and Caicos Islands,1,0,0,-71.97387881,21.83047572
2020-03-23,Uganda,8,0,0,32.36907971,1.27469299
2020-03-23,Ukraine,0,0,0,31.38326469,48.99656673
2020-03-23,United Arab Emirates,45,3,0,54.3001671,23.90528188
2020-03-23,United Kingdom,967,70,54,-2.86563164,54.12387156
2020-03-23,Uruguay,27,0,0,-56.01807053,-32.79951534
2020-03-23,Uzbekistan,3,0,0,63.14001528,41.75554225
2020-03-23,Vietnam,10,0,0,106.299147,16.6460167
2020-03-23,Western Sahara,0,0,0,-12.21982755,24.22956739
2020-03-23,Zambia,0,0,0,27.77475946,-13.45824152
2020-03-23,Zimbabwe,0,0,1,29.8514412,-19.00420419
2020-03-24,Afghanistan,34,0,0,66.00473366,33.83523073
2020-03-24,Albania,19,8,1,20.04983396,41.14244989
2020-03-24,Algeria,34,0,2,2.61732301,28.15893849
2020-03-24,Andorra,31,0,0,1.56054378,42.54229102
2020-03-24,Angola,0,0,0,17.53736768,-12.29336054
2020-03-24,Anguilla,0,0,0,-63.06498927,18.2239595
2020-03-24,Antigua and Barbuda,0,0,0,-61.79469343,17.2774996
2020-03-24,Argentina,86,1,2,-65.17980692,-35.3813488
2020-03-24,Armenia,14,12,0,44.92993276,40.28952569
2020-03-24,Aruba,8,0,0,-69.98267711,12.52088038
2020-03-24,Australia,428,0,1,134.4910001,-25.73288704
2020-03-24,Austria,809,0,7,14.1264761,47.58549439
2020-03-24,Azerbaijan,15,0,0,47.54599879,40.28827235
2020-03-24,Bahrain,15,13,1,50.54196932,26.04205135
2020-03-24,Bangladesh,6,0,1,90.23812743,23.86731158
2020-03-24,Barbados,1,0,0,-59.559797,13.18145428
2020-03-24,Belarus,0,0,0,28.03209307,53.53131377
2020-03-24,Belgium,526,60,34,4.64065114,50.63981576
2020-03-24,Belize,0,0,0,-88.71010486,17.20027509
2020-03-24,Benin,1,0,0,2.32785254,9.6417597
2020-03-24,Bermuda,0,0,0,-64.7545589,32.31367802
2020-03-24,Bhutan,0,0,0,90.40188155,27.41106589
2020-03-24,Bolivia,2,0,0,-64.68538645,-16.70814787
2020-03-24,Bosnia and Herzegovina,30,0,2,17.76876733,44.17450125
2020-03-24,Botswana,0,0,0,23.79853368,-22.18403213
2020-03-24,Brazil,323,0,12,-53.09783113,-10.78777702
2020-03-24,British Virgin Islands,0,0,0,-64.47146992,18.52585755
2020-03-24,Brunei,13,0,0,114.7220304,4.51968958
2020-03-24,Bulgaria,17,0,0,25.21552909,42.76890318
2020-03-24,Burkina Faso,15,2,0,-1.75456601,12.26953846
2020-03-24,Burundi,0,0,0,29.87512156,-3.35939666
2020-03-24,Cambodia,4,2,0,104.9069433,12.72004786
2020-03-24,Cameroon,10,0,0,12.73964156,5.69109849
2020-03-24,Canada,701,0,2,-98.30777028,61.36206324
2020-03-24,Cape Verde,0,0,1,-23.9598882,15.95523324
2020-03-24,Cayman Islands,1,0,0,-80.91213321,19.42896497
2020-03-24,Central African Republic,0,0,0,20.46826831,6.56823297
2020-03-24,Chad,2,0,0,18.64492513,15.33333758
2020-03-24,Chile,176,6,0,-71.38256213,-37.73070989
2020-03-24,China,47,491,4,103.8190735,36.56176546
2020-03-24,Colombia,101,3,0,-73.08114582,3.91383431
2020-03-24,Costa Rica,19,0,0,-84.19208768,9.97634464
2020-03-24,Croatia,67,0,0,16.40412899,45.08047631
2020-03-24,Cuba,8,1,0,-79.01605384,21.62289528
2020-03-24,Cyprus,8,0,2,33.0060022,34.91667211
2020-03-24,Denmark,141,0,8,10.02800992,55.98125296
2020-03-24,Djibouti,0,0,0,42.5606754,11.74871806
2020-03-24,Dominica,5,0,0,-61.357726,15.4394702
2020-03-24,Dominican Republic,67,0,3,-70.50568896,18.89433082
2020-03-24,Ecuador,101,0,9,-78.75201922,-1.42381612
2020-03-24,El Salvador,2,0,0,-88.87164469,13.73943744
2020-03-24,Equatorial Guinea,0,0,0,10.34137924,1.70555135
2020-03-24,Eritrea,0,0,0,38.84617011,15.36186618
2020-03-24,Estonia,17,3,0,25.54248537,58.67192972
2020-03-24,Ethiopia,1,0,0,39.60080098,8.62278679
2020-03-24,Falkland Islands,0,0,0,-59.35238956,-51.74483954
2020-03-24,Fiji,1,0,0,165.4519543,-17.42858032
2020-03-24,Finland,92,0,0,26.2746656,64.49884603
2020-03-24,France,2448,1081,240,-2.76172945,42.17344011
2020-03-24,French Polynesia,7,0,0,-144.9049439,-14.72227409
2020-03-24,Gabon,1,0,0,11.7886287,-0.58660025
2020-03-24,Georgia,9,1,0,43.50780252,42.16855755
2020-03-24,Germany,3930,2790,34,10.38578051,51.10698181
2020-03-24,Ghana,26,0,0,-1.21676566,7.95345644
2020-03-24,Greece,48,0,3,22.95555794,39.07469623
2020-03-24,Greenland,1,2,0,-41.34191127,74.71051289
2020-03-24,Grenada,0,0,0,-61.68220189,12.11725044
2020-03-24,Guatemala,1,0,0,-90.36482009,15.69403664
2020-03-24,Guinea-Bissau,0,0,0,-14.94972445,12.04744948
2020-03-24,Guinea,0,0,0,-10.94066612,10.43621593
2020-03-24,Guyana,0,0,0,-58.98202459,4.79378034
2020-03-24,Haiti,1,0,0,-72.68527509,18.93502563
2020-03-24,Honduras,0,0,0,-86.6151661,14.82688165
2020-03-24,Hungary,20,5,2,19.39559116,47.16277506
2020-03-24,Iceland,60,0,1,-18.57396167,64.99575386
2020-03-24,India,37,6,0,79.6119761,22.88578212
2020-03-24,Indonesia,107,0,6,117.2401137,-2.21505456
2020-03-24,Iraq,50,13,4,43.74353149,33.03970582
2020-03-24,Ireland,204,0,1,-8.13793569,53.1754487
2020-03-24,Isle of Man,10,0,0,-4.53873952,54.22418911
2020-03-24,Israel,488,12,2,35.00444693,31.46110101
2020-03-24,Italy,5249,894,743,12.07001339,42.79662641
2020-03-24,Jamaica,2,0,0,-77.31482593,18.15694878
2020-03-24,Japan,65,50,1,138.0308956,37.59230135
2020-03-24,Jordan,27,0,0,36.77136104,31.24579091
2020-03-24,Kazakhstan,10,0,0,67.29149357,48.15688067
2020-03-24,Kenya,9,0,0,37.79593973,0.59988022
2020-03-24,Kuwait,2,9,0,47.58700459,29.33431262
2020-03-24,Latvia,17,0,0,24.91235983,56.85085163
2020-03-24,Lebanon,51,0,0,35.88016072,33.92306631
2020-03-24,Liberia,0,0,0,-9.32207573,6.45278492
2020-03-24,Libya,1,0,0,18.00866169,27.03094495
2020-03-24,Liechtenstein,0,0,0,9.53574312,47.13665835
2020-03-24,Lithuania,30,0,1,23.88719355,55.32610984
2020-03-24,Luxembourg,224,0,0,6.07182201,49.76725361
2020-03-24,Madagascar,5,0,0,46.70473674,-19.37189587
2020-03-24,Malawi,0,0,0,34.28935599,-13.21808088
2020-03-24,Malaysia,106,24,2,109.6976228,3.78986846
2020-03-24,Maldives,0,0,0,73.45713004,3.7287092
2020-03-24,Mali,0,0,0,-3.54269065,17.34581581
